src,src_name,dest,dest_name,weight
39,ACVR2A,2072,RAC3,0.09393429197371006
39,ACVR2A,2352,SMAD2,0.17726823315024376
39,ACVR2A,2353,SMAD3,0.17012903901437917
40,ACVR2B,598,CYBA,0.16006549478818974
40,ACVR2B,2071,RAC1,0.23501358763314784
40,ACVR2B,2072,RAC3,0.10603226410845916
40,ACVR2B,2352,SMAD2,0.1951113324612379
40,ACVR2B,2353,SMAD3,0.22360621144374213
42,ADAM10,1056,HBEGF,0.2060724776238203
43,ADAM17,1056,HBEGF,0.08611699597289164
43,ADAM17,1661,NOTCH1,0.3276595150430997
43,ADAM17,1662,NOTCH3,0.16175306277970472
44,ADCY1,1986,PRKACA,0.19622690106431642
44,ADCY1,1987,PRKACB,0.13871017137231925
44,ADCY1,1988,PRKACG,0.1705925720743835
44,ADCY1,2096,RAPGEF3,0.1326864737396439
44,ADCY1,2097,RAPGEF4,0.15830402014156184
45,ADCY2,1986,PRKACA,0.2167217880487442
45,ADCY2,1987,PRKACB,0.15956576367413314
45,ADCY2,1988,PRKACG,0.10759458178654313
45,ADCY2,2096,RAPGEF3,0.15105239301919937
45,ADCY2,2097,RAPGEF4,0.16924741895248493
46,ADCY3,1986,PRKACA,0.30332426478465396
46,ADCY3,1987,PRKACB,0.09972701159616311
46,ADCY3,1988,PRKACG,0.11792386788874865
46,ADCY3,2096,RAPGEF3,0.1811902808646361
46,ADCY3,2097,RAPGEF4,0.17342984800537428
47,ADCY4,1986,PRKACA,0.30128175020217896
47,ADCY4,1987,PRKACB,0.16026066367824873
47,ADCY4,1988,PRKACG,0.2624187261487047
47,ADCY4,2096,RAPGEF3,0.2151476008196672
47,ADCY4,2097,RAPGEF4,0.12265975990643103
48,ADCY5,1986,PRKACA,0.21628835424780846
48,ADCY5,1987,PRKACB,0.1852850504219532
48,ADCY5,1988,PRKACG,0.22869950657089552
48,ADCY5,2096,RAPGEF3,0.1505785391976436
48,ADCY5,2097,RAPGEF4,0.08784046132738392
49,ADCY6,1986,PRKACA,0.14250352947662273
49,ADCY6,1987,PRKACB,0.17144342046231031
49,ADCY6,1988,PRKACG,0.2115819106499354
49,ADCY6,2096,RAPGEF3,0.2249243383606275
49,ADCY6,2097,RAPGEF4,0.2316778184225162
50,ADCY7,1986,PRKACA,0.1646372384081284
50,ADCY7,1987,PRKACB,0.10117346048355103
50,ADCY7,1988,PRKACG,0.16123648717378578
50,ADCY7,2096,RAPGEF3,0.2338154063715289
50,ADCY7,2097,RAPGEF4,0.26950384366015595
51,ADCY8,1986,PRKACA,0.21362890916255614
51,ADCY8,1987,PRKACB,0.2022283123806119
51,ADCY8,1988,PRKACG,0.18284880369901657
51,ADCY8,2096,RAPGEF3,0.16804267140105367
51,ADCY8,2097,RAPGEF4,0.17941354649762312
52,ADCY9,1986,PRKACA,0.10753462634359796
52,ADCY9,1987,PRKACB,0.1593768373131752
52,ADCY9,1988,PRKACG,0.2432423159480095
52,ADCY9,2096,RAPGEF3,0.17999354812006155
52,ADCY9,2097,RAPGEF4,0.22218288822720447
53,ADCYAP1,54,ADCYAP1R1,0.14088752182821432
53,ADCYAP1,58,ADORA2A,0.164124584912012
53,ADCYAP1,66,ADRB1,0.14094083189653853
53,ADCYAP1,667,DRD1,0.2926914157966773
53,ADCYAP1,670,DRD5,0.2031098504861196
53,ADCYAP1,975,GLP1R,0.14093614555895329
53,ADCYAP1,1129,HTR6,0.2517112670466304
53,ADCYAP1,1322,LHCGR,0.18031986678640047
53,ADCYAP1,1426,MC2R,0.06132904812693596
53,ADCYAP1,1674,NPR1,0.10060904881296058
53,ADCYAP1,2025,PTGER2,0.08187310149272282
53,ADCYAP1,2616,TSHR,0.25811227162679035
53,ADCYAP1,2704,VIPR2,0.2706710217365374
54,ADCYAP1R1,978,GNA11,0.07872065684447686
54,ADCYAP1R1,988,GNAQ,0.2971660460655888
54,ADCYAP1R1,989,GNAS,0.1869423876826962
54,ADCYAP1R1,992,GNB1,0.1544769387692213
54,ADCYAP1R1,993,GNB2,0.13255962434535226
54,ADCYAP1R1,994,GNB3,0.11307531967759132
54,ADCYAP1R1,995,GNB4,0.15582401088128486
54,ADCYAP1R1,996,GNB5,0.21117346112926802
54,ADCYAP1R1,997,GNG10,0.270460553932935
54,ADCYAP1R1,998,GNG11,0.24710373673588037
54,ADCYAP1R1,999,GNG13,0.1459067060301701
54,ADCYAP1R1,1000,GNG4,0.19384904143710932
54,ADCYAP1R1,1001,GNG5,0.12933161606391272
54,ADCYAP1R1,1002,GNG7,0.07299686099092166
54,ADCYAP1R1,1003,GNG8,0.22360960269967714
54,ADCYAP1R1,1004,GNGT2,0.16881092016895613
55,ADIPOR1,130,APPL1,0.23989607704182467
55,ADIPOR1,345,CAMKK2,0.2740003342429797
55,ADIPOR1,1934,PPARA,0.15295822421709696
55,ADIPOR1,1982,PRKAA1,0.14021012093871832
55,ADIPOR1,1983,PRKAA2,0.17172173038125038
55,ADIPOR1,1984,PRKAB1,0.23224096683164439
55,ADIPOR1,1985,PRKAB2,0.17326259737213454
55,ADIPOR1,1989,PRKAG1,0.22637037932872772
55,ADIPOR1,1990,PRKAG2,0.12179914799829324
55,ADIPOR1,1991,PRKAG3,0.10686488853146632
55,ADIPOR1,2446,STK11,0.16644103017946085
56,ADIPOR2,130,APPL1,0.28496166318655014
56,ADIPOR2,345,CAMKK2,0.1793710465232531
56,ADIPOR2,1934,PPARA,0.3047777848939101
56,ADIPOR2,1982,PRKAA1,0.10910964211992298
56,ADIPOR2,1983,PRKAA2,0.17853323742747307
56,ADIPOR2,1984,PRKAB1,0.16704040889938673
56,ADIPOR2,1985,PRKAB2,0.14170692147066197
56,ADIPOR2,1989,PRKAG1,0.25766852125525475
56,ADIPOR2,1990,PRKAG2,0.12359184057762225
56,ADIPOR2,1991,PRKAG3,0.1955449264496565
56,ADIPOR2,2446,STK11,0.32569020986557007
57,ADM,329,CALCR,0.12580732993471125
57,ADM,2085,RAMP1,0.11680517594019572
57,ADM,2086,RAMP2,0.04319561370236139
57,ADM,2087,RAMP3,0.20859212273110947
58,ADORA2A,986,GNAL,0.17411493339265385
58,ADORA2A,988,GNAQ,0.14038203936070204
58,ADORA2A,989,GNAS,0.13631484595437846
59,ADORA2B,986,GNAL,0.1884886830424269
59,ADORA2B,988,GNAQ,0.17962861068857214
59,ADORA2B,989,GNAS,0.15353003858278194
60,ADRA1A,978,GNA11,0.17153077075878778
60,ADRA1A,979,GNA12,0.078134935349226
60,ADRA1A,980,GNA13,0.1719197000687321
60,ADRA1A,981,GNA14,0.17885502835270017
60,ADRA1A,982,GNA15,0.2047501259172956
60,ADRA1A,988,GNAQ,0.15747416702409586
60,ADRA1A,1982,PRKAA1,0.1608266979455948
60,ADRA1A,1983,PRKAA2,0.09886712701215099
60,ADRA1A,1984,PRKAB1,0.18665634902815023
60,ADRA1A,1985,PRKAB2,0.2954002742966016
60,ADRA1A,1989,PRKAG1,0.18052385250727335
60,ADRA1A,1990,PRKAG2,0.23135454704364142
60,ADRA1A,1991,PRKAG3,0.12997276584307352
61,ADRA1B,978,GNA11,0.10069353754321735
61,ADRA1B,979,GNA12,0.12878552948435149
61,ADRA1B,980,GNA13,0.13431064349909624
61,ADRA1B,981,GNA14,0.1294517768546939
61,ADRA1B,982,GNA15,0.2372356920192639
61,ADRA1B,988,GNAQ,0.144641300663352
62,ADRA1D,978,GNA11,0.192199247268339
62,ADRA1D,979,GNA12,0.1572850743929545
62,ADRA1D,980,GNA13,0.2229655683040619
62,ADRA1D,981,GNA14,0.09522256876031558
62,ADRA1D,982,GNA15,0.1173145988335212
62,ADRA1D,988,GNAQ,0.07609563576988876
63,ADRA2A,978,GNA11,0.09105603427936633
63,ADRA2A,979,GNA12,0.30280857781569165
63,ADRA2A,980,GNA13,0.17357984154174724
63,ADRA2A,988,GNAQ,0.15591704519465566
64,ADRA2B,978,GNA11,0.11824598039189975
64,ADRA2B,979,GNA12,0.12728333566337824
64,ADRA2B,980,GNA13,0.13206307279566923
64,ADRA2B,988,GNAQ,0.32214247932036716
65,ADRA2C,978,GNA11,0.1868872493505478
65,ADRA2C,979,GNA12,0.20488899325331053
65,ADRA2C,980,GNA13,0.1771340767542521
65,ADRA2C,988,GNAQ,0.15462934660414854
66,ADRB1,983,GNAI1,0.11252218236525853
66,ADRB1,984,GNAI2,0.14565473732848963
66,ADRB1,985,GNAI3,0.18368163146078587
66,ADRB1,986,GNAL,0.08179966635846843
66,ADRB1,989,GNAS,0.16749231951932111
67,ADRB2,983,GNAI1,0.13493449434948465
67,ADRB2,984,GNAI2,0.2521614593764146
67,ADRB2,985,GNAI3,0.2812804927428563
67,ADRB2,986,GNAL,0.22703803796321154
67,ADRB2,989,GNAS,0.14196284472321472
68,AGAP2,1869,PIK3CA,0.19670987610394755
68,AGAP2,1870,PIK3CD,0.18719677068293095
68,AGAP2,1871,PIK3R1,0.182967201496164
68,AGAP2,1872,PIK3R2,0.18040365725755692
68,AGAP2,1873,PIK3R3,0.056540525518357754
69,AGRN,613,DAG1,0.1276686256751418
70,AGTR1,978,GNA11,0.16679018860061964
70,AGTR1,979,GNA12,0.17420223106940588
70,AGTR1,980,GNA13,0.2530633732676506
70,AGTR1,981,GNA14,0.18590420360366502
70,AGTR1,982,GNA15,0.17300929812093577
70,AGTR1,988,GNAQ,0.10200916168590386
70,AGTR1,989,GNAS,0.12842817061270276
70,AGTR1,1900,PLCB1,0.14745332300662994
70,AGTR1,1901,PLCB2,0.1759389645109574
70,AGTR1,1902,PLCB3,0.1309086543818315
70,AGTR1,1903,PLCB4,0.1463989863793055
70,AGTR1,2269,SERPINE1,0.1692487976203362
70,AGTR1,2530,TGFB1,0.19888527070482573
70,AGTR1,2531,TGFB3,0.08590863202213465
71,AHR,74,AIP,0.13923529225091139
71,AHR,75,AIPL1,0.27399864854911965
71,AHR,156,ARNT,0.16855775689085326
71,AHR,431,CDKN1B,0.15258117246169908
71,AHR,1110,HSP90AA1,0.14183699642308056
71,AHR,1111,HSP90AB1,0.22228972458591065
73,AIM2,2048,PYCARD,0.2614162899553776
75,AIPL1,74,AIP,0.07957601888726155
76,AJUBA,1305,LATS1,0.12067584817608197
76,AJUBA,1306,LATS2,0.1260036382203301
76,AJUBA,2228,SAV1,0.1291719190776348
77,AKT1,44,ADCY1,0.12047256839772065
77,AKT1,45,ADCY2,0.13013101528243473
77,AKT1,46,ADCY3,0.10064080264419317
77,AKT1,47,ADCY4,0.17044234896699587
77,AKT1,48,ADCY5,0.13689014098296562
77,AKT1,49,ADCY6,0.15437162232895693
77,AKT1,50,ADCY7,0.14245324612905583
77,AKT1,51,ADCY8,0.13544611904459694
77,AKT1,52,ADCY9,0.1923948973417282
77,AKT1,78,AKT1S1,0.195538772114863
77,AKT1,174,ATF2,0.14835021155886352
77,AKT1,175,ATF4,0.30182331924637157
77,AKT1,177,ATF6B,0.16357794838647047
77,AKT1,235,BAD,0.2598453291381399
77,AKT1,245,BCL2,0.25322820246219635
77,AKT1,246,BCL2L1,0.1967794472972552
77,AKT1,263,BIRC2,0.263589920476079
77,AKT1,264,BIRC5,0.2795209400355816
77,AKT1,284,BRCA1,0.1541322860866785
77,AKT1,360,CASP9,0.20748279647280773
77,AKT1,430,CDKN1A,0.23130610709389052
77,AKT1,431,CDKN1B,0.188903679450353
77,AKT1,471,CHUK,0.2307803047200044
77,AKT1,535,CREB1,0.1832803493986527
77,AKT1,536,CREB3,0.19574172173937163
77,AKT1,537,CREB3L1,0.16705809657772383
77,AKT1,538,CREB3L2,0.1526104137301445
77,AKT1,539,CREB3L3,0.2538954857736826
77,AKT1,540,CREB3L4,0.28229793657859165
77,AKT1,541,CREB5,0.22350097075104713
77,AKT1,893,FOXO1,0.23600522506361207
77,AKT1,894,FOXO3,0.15013672163089117
77,AKT1,1039,GSK3A,0.11221783809984724
77,AKT1,1040,GSK3B,0.31109437346458435
77,AKT1,1150,IKBKB,0.1691567775172492
77,AKT1,1233,JUN,0.1462457161396742
77,AKT1,1384,MAP2K4,0.23606005186835924
77,AKT1,1395,MAP3K5,0.21930018587348363
77,AKT1,1398,MAP3K8,0.12118029066671927
77,AKT1,1402,MAPK1,0.16012277640402317
77,AKT1,1407,MAPK3,0.2162155161301295
77,AKT1,1433,MDM2,0.1607071436010301
77,AKT1,1531,MTOR,0.19966606108937413
77,AKT1,1630,NFKB1,0.20082874658207098
77,AKT1,1632,NFKBIA,0.2154672204827269
77,AKT1,1633,NFKBIB,0.18809784079591432
77,AKT1,1658,NOS1,0.09543801929491262
77,AKT1,1660,NOS3,0.0942637745756656
77,AKT1,1687,NR4A1,0.26082606613636017
77,AKT1,1803,PDE3B,0.31626560787359875
77,AKT1,1832,PFKFB2,0.1505795024956266
77,AKT1,1943,PPP1CA,0.11338509219543387
77,AKT1,1944,PPP1CB,0.15198589372448623
77,AKT1,1945,PPP1CC,0.16791283960143724
77,AKT1,1953,PPP1R3B,0.3049413487315178
77,AKT1,1954,PPP1R3C,0.1304339380003512
77,AKT1,1955,PPP1R3D,0.3007680879284938
77,AKT1,1956,PPP1R3E,0.21921833604574203
77,AKT1,1982,PRKAA1,0.07327229036794354
77,AKT1,1983,PRKAA2,0.19723924016579986
77,AKT1,1984,PRKAB1,0.13443866333303353
77,AKT1,1985,PRKAB2,0.114924358514448
77,AKT1,1989,PRKAG1,0.178260900080204
77,AKT1,1990,PRKAG2,0.3040897703419129
77,AKT1,1991,PRKAG3,0.12657303176820278
77,AKT1,2080,RAF1,0.2560417242348194
77,AKT1,2136,RELA,0.21499962732195854
77,AKT1,2193,RPS6KB1,0.1806550311545531
77,AKT1,2194,RPS6KB2,0.25693340723713237
77,AKT1,2328,SLC2A4,0.17142934848864874
77,AKT1,2329,SLC2A5,0.10694829560816288
77,AKT1,2497,TBC1D4,0.3041604422032833
77,AKT1,2498,TBC1D7,0.24867307456831136
77,AKT1,2583,TP53,0.26483827953537303
77,AKT1,2614,TSC1,0.19162304249281684
77,AKT1,2615,TSC2,0.18915362283587456
77,AKT1,2700,VEGFA,0.1900483121474584
78,AKT1S1,180,ATG13,0.23039839416742325
78,AKT1S1,756,EIF4EBP1,0.17858943808823824
78,AKT1S1,1531,MTOR,0.14839189872145653
78,AKT1S1,1936,PPARG,0.213297034924229
78,AKT1S1,2119,RB1CC1,0.15424530766904354
78,AKT1S1,2193,RPS6KB1,0.24942753712336221
78,AKT1S1,2194,RPS6KB2,0.10811548214405775
78,AKT1S1,2665,ULK1,0.22267001494765282
78,AKT1S1,2666,ULK2,0.137866431226333
79,AKT2,44,ADCY1,0.25100621456901234
79,AKT2,45,ADCY2,0.1554682015751799
79,AKT2,46,ADCY3,0.21152849805851778
79,AKT2,47,ADCY4,0.11342869567063947
79,AKT2,48,ADCY5,0.2612574677914381
79,AKT2,49,ADCY6,0.03780414701517051
79,AKT2,50,ADCY7,0.22529015565911928
79,AKT2,51,ADCY8,0.1717735007405281
79,AKT2,52,ADCY9,0.09713323973119259
79,AKT2,78,AKT1S1,0.18855145325263342
79,AKT2,174,ATF2,0.14596935485800108
79,AKT2,175,ATF4,0.2147255357898151
79,AKT2,177,ATF6B,0.1176796080544591
79,AKT2,235,BAD,0.22263889759778976
79,AKT2,245,BCL2,0.3257301524281502
79,AKT2,246,BCL2L1,0.23621075600385666
79,AKT2,263,BIRC2,0.14086731957892576
79,AKT2,264,BIRC5,0.16621885394367078
79,AKT2,284,BRCA1,0.15556654830773672
79,AKT2,360,CASP9,0.12771174979085723
79,AKT2,430,CDKN1A,0.258492074906826
79,AKT2,431,CDKN1B,0.05460027345300963
79,AKT2,471,CHUK,0.16512844835718474
79,AKT2,535,CREB1,0.18908840604126453
79,AKT2,536,CREB3,0.22059286323686442
79,AKT2,537,CREB3L1,0.33435918887456256
79,AKT2,538,CREB3L2,0.30127372158070403
79,AKT2,539,CREB3L3,0.26961100722352666
79,AKT2,540,CREB3L4,0.2541323375577728
79,AKT2,541,CREB5,0.24003450013697147
79,AKT2,893,FOXO1,0.14822515938431025
79,AKT2,894,FOXO3,0.22059648980696997
79,AKT2,1039,GSK3A,0.21198738055924574
79,AKT2,1040,GSK3B,0.07086204302807649
79,AKT2,1150,IKBKB,0.06856982074047362
