locus_id,786-0,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,HCT-116,HCT-15,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MALME-3M,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62
ABCA1,0.32442,0.26607,0.40815,0.11978,0.16065,0.00704,0.23334000000000002,0.59251,0.45968000000000003,0.06872,0.292,0.8961,0.0,0.64103,0.31883,0.043210000000000005,0.83165,0.33383,0.31298000000000004,0.07641,0.34907,0.0,0.19776,0.05294,0.04281,0.36232,0.25322,0.13210999999999998,0.31711999999999996,0.42854,0.365,0.7351800000000001,0.3103,0.22446999999999998,0.32876,0.54338,0.5870000000000001,0.34026,0.10867,0.48257,0.8620700000000001
ABCC1,0.14303,0.12628,0.13087000000000001,0.08261,0.09825,0.14498,0.125,0.10754000000000001,0.10452,0.0038399999999999997,0.10685,0.08728,0.00137,0.0,0.0705,0.03821,0.10555999999999999,0.13927,0.08292999999999999,0.059329999999999994,0.07966000000000001,0.0745,0.09111,0.12952,0.1247,0.11525,0.00856,0.19159,0.13876,0.13426,0.07733999999999999,0.07525,0.08342000000000001,0.12747999999999998,0.13193,0.05591,0.12239000000000001,0.06515,0.07418999999999999,0.08901,0.12897999999999998
ABCC8,0.3,0.73375,0.01984,0.08494,0.29167,0.33687,0.2782,0.7874899999999999,0.59322,0.62149,0.08955,0.27381,0.0,0.0,0.49736,0.11818,0.37754,0.76846,0.51659,0.09744,0.38461,0.0,0.17499,0.24,0.88889,0.22974,0.0,0.00662,0.007940000000000001,0.06926,0.05856,0.46429,0.07137,0.0974,0.10842,0.78494,0.24999000000000002,0.0,0.2044,0.0,0.41252
ABCF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABI2,0.0,0.04375,0.01743,0.0,0.0,0.0,0.00386,0.0039700000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00595,0.012329999999999999,0.0,0.0,0.0,0.0,0.0,0.00292,0.00417,0.00882,0.0,0.03667,0.0,0.0028699999999999997,0.0,0.00282,0.00575,0.0,0.00257,0.0,0.0,0.00853,0.0,0.01042
ABL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABL2,0.01171,0.027569999999999997,0.02468,0.01272,0.01102,0.0,0.00424,0.0,0.00414,0.0,0.01171,0.00601,0.00064,0.0,0.00561,0.0019100000000000002,0.0031,0.02164,0.00472,0.0,0.0,0.01299,0.00536,0.00268,0.0,0.0033399999999999997,0.031439999999999996,0.0,0.0,0.0,0.0221,0.01132,0.0,0.0033200000000000005,0.009340000000000001,0.09111,0.00842,0.00106,0.00634,0.02481,0.00309
ABLIM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABLIM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABLIM3,1.0,0.61041,0.72739,0.33333,0.63774,0.6024,0.57096,0.54545,0.55713,0.66667,0.70453,0.55412,0.0,0.0,0.58333,0.5111100000000001,0.7815,0.56082,0.7017399999999999,0.29412,0.28570999999999996,0.70312,0.60938,0.49394,0.21703000000000008,0.49836,0.28570999999999996,0.98906,0.35896999999999996,0.73118,0.56926,0.7561,0.30555,0.68294,0.61627,0.61195,0.71429,0.71429,0.63159,1.0,0.63889
ABRAXAS1,0.0,0.0,0.012830000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.00173,0.02084,0.0,0.0036200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01165,0.0,0.0,0.00278,0.0,0.0,0.0,0.0,0.00485,0.0,0.00599,0.0,0.0,0.0,0.0
ACAA1,0.07075,0.11625999999999999,0.10667,0.0016699999999999998,0.07376,0.10035,0.09316,0.08631,0.07247,0.012709999999999999,0.0835,0.02095,0.00195,0.0,0.05417999999999999,0.0075099999999999984,0.06107000000000001,0.05637,0.1541,0.07821,0.09129,0.047310000000000005,0.0676,0.08818,0.09414,0.13887,0.01124,0.03377,0.11145999999999999,0.03255,0.02163,0.09212000000000001,0.02698,0.04768,0.12209,0.0075400000000000016,0.043989999999999994,0.013819999999999999,0.09932,0.1,0.1285
ACACA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACADM,0.0,0.03895,0.01066,0.0,0.0,0.0,0.0,0.01085,0.0,0.0459,0.026660000000000003,0.0,0.00505,0.0,0.0,0.0,0.00527,0.00295,0.0,0.0,0.0,0.0,0.01142,0.0,0.00434,0.01,0.11835999999999999,0.0,0.0,0.0,0.03635,0.0,0.0125,0.0,0.0,0.0,0.0,0.009340000000000001,0.0,0.0,0.0
ACIN1,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.02485,0.0,0.0,0.0,0.0
ACOX1,0.0038299999999999996,0.01095,0.00941,0.00257,0.004,0.0019100000000000002,0.001,0.0011300000000000001,0.01589,0.0,0.01629,0.00274,0.00165,0.00022,0.00028,0.0,0.0,0.015269999999999999,0.00689,0.00302,0.00134,0.00014,0.00267,0.0033399999999999997,0.0013,0.00365,0.00168,0.00033999999999999997,0.0028899999999999998,0.0,0.00236,0.02454,0.00277,0.00112,0.027260000000000003,0.0016600000000000002,0.01849,0.00532,0.0042899999999999995,0.02793,0.0025800000000000003
ACOX3,0.03621,0.01556,0.01115,0.0,0.0019100000000000002,0.004370000000000001,0.0,0.0015199999999999999,0.00663,0.0,0.03623,0.01055,0.00037,0.0,0.02935,0.0,0.00542,0.01542,0.00665,0.00592,0.00143,0.00747,0.00282,0.00106,0.01872,0.00945,0.0008300000000000001,0.01406,0.0008699999999999999,0.0008300000000000001,0.0015400000000000001,0.01747,0.01043,0.00543,0.00112,0.041589999999999995,0.009909999999999999,0.0,0.014719999999999999,0.0057399999999999994,0.051289999999999995
ACP1,0.38758000000000004,0.24981,0.13293,0.11942,0.03358,0.01646,0.0,0.0119,0.0,0.43209,0.32415,0.5088600000000001,1.0,0.0006799999999999999,0.9585799999999999,0.10633,0.01732,0.036910000000000005,0.00671,0.07569,0.37671,0.09922,0.010459999999999999,0.01007,0.0507,0.013940000000000001,0.10041,0.64231,0.14376,0.19788,0.15875999999999998,0.5091100000000001,0.25823,0.02019,0.27288,0.30464,0.35581999999999997,0.03227,0.35231,0.1416,0.6704
ACP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSBG2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9047700000000001,0.9166700000000001,0.72223,0.96552,0.0,0.0,0.0,0.0,0.0,0.93616,0.0,0.0,0.0,0.0,0.0,0.9333299999999999,0.0,0.0,0.26666999999999996,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9375,0.0,0.0,0.0,0.94116,1.0,0.0
ACSL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSL3,0.0,0.01031,0.0,0.0,0.0,0.0,0.0,0.0,0.037380000000000004,0.0,0.01042,0.0,0.0,0.0,0.01099,0.0,0.0,0.0,0.01961,0.02985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSL4,0.0,0.27142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40283,0.0,0.0,0.0,0.0,0.00925,0.0,0.0,0.0,0.0,0.03998,0.0,0.0,0.0,0.0,0.01492,0.0,0.0
ACSL6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTB,0.0,0.00143,0.02459,0.0,0.0042,0.0,0.0,0.0,0.00298,0.0,0.03888,0.0,0.0,0.0,0.0,0.0,0.0,0.02015,0.00461,0.0,0.0,0.0,0.0,0.0,0.0,0.01852,0.0162,0.0,0.0,0.0,0.00285,0.0229,0.0027,0.00633,0.0,0.0,0.00249,0.00825,0.0,0.0,0.011170000000000001
ACTG1,0.0132,0.15507,0.017580000000000002,0.0042,0.01196,0.0288,0.00428,0.00067,0.0233,0.0,0.03143,0.01715,0.3733,0.00014,0.00346,0.00761,0.00264,0.008029999999999999,0.00727,0.00303,0.00088,0.00352,0.00351,0.01153,0.0051600000000000005,0.00562,0.00532,0.0,0.01568,0.0,0.02915,0.00861,0.0075299999999999985,0.07371,0.00014,0.00643,0.00238,0.00439,0.008140000000000001,0.00639,0.00811
ACTL6A,0.025,0.01432,0.0326,0.00345,0.02339,0.0,0.0,0.00144,0.0,0.0,0.03631,0.006670000000000001,0.00159,0.00091,0.00105,0.0,0.0,0.00385,0.00585,0.0014,0.0,0.0,0.007109999999999998,0.0,0.0,0.00402,0.0,0.0,0.0,0.0,0.0,0.0,0.00358,0.0125,0.0,0.008620000000000001,0.0,0.004,0.0026100000000000003,0.0,0.0
ACTL6B,0.5199600000000001,0.45943,0.08632000000000001,0.19932,0.1818,0.25238,0.5534100000000001,0.21291,0.71712,0.39143,0.15558,0.02326,0.0,0.5,0.59459,0.11129000000000001,0.89815,0.8416100000000001,0.09495,0.15663,0.05243,0.10714000000000001,0.029939999999999998,0.05769,0.95775,0.20895999999999998,0.07207999999999999,0.09698999999999999,0.16781,0.12262999999999999,0.036239999999999994,0.48344,0.05946,0.0,0.06335,0.8461299999999999,0.5,0.31034,0.38579,0.11364,0.0
ACTN1,0.0176,0.03175,0.02154,0.0020800000000000003,0.008709999999999999,0.0,0.01932,0.07424,0.00477,0.00018999999999999998,0.04054,0.01196,0.00132,0.00103,0.04294,0.0,0.00318,0.01705,0.012,0.00831,0.008,0.01969,0.0039299999999999995,0.00329,0.00307,0.00507,0.02249,0.00176,0.0,0.009909999999999999,0.022869999999999998,0.013130000000000001,0.0153,0.0064,0.00037999999999999997,0.56655,0.01112,0.0,0.00337,0.029160000000000002,0.060039999999999996
ACTN4,0.0,0.09061,0.04728,0.052410000000000005,0.005220000000000001,0.0,0.07071000000000001,0.053970000000000004,0.04555,0.0094,0.0155,0.02215,0.0018899999999999998,0.02501,0.03847,0.03361,0.0705,0.053329999999999995,0.07288,0.050230000000000004,0.06853,0.0063,0.02585,0.03871,0.03125,0.02878,0.0638,0.02093,0.05064,0.030989999999999997,0.03779,0.04507,0.035539999999999995,0.07818,0.052629999999999996,0.0669,0.08831,0.0,0.06857,0.01111,0.00702
ACTR2,0.0658,0.00815,0.014740000000000001,0.0,0.00455,0.0,0.01116,0.00145,0.05471,0.0,0.025869999999999997,0.0009599999999999999,0.0,0.0,0.00139,0.0,0.0,0.0016300000000000002,0.0,0.00285,0.006490000000000001,0.0,0.0,0.0,0.0018100000000000002,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00818,0.00425,0.0113,0.0,0.0016600000000000002,0.0,0.0
ACTR3,0.0,0.02816,0.02455,0.00062,0.0,0.0,0.01093,0.0022,0.0037700000000000003,0.01006,0.009890000000000001,0.0,0.0013800000000000002,0.0,0.0,0.0,0.0,0.01105,0.009770000000000001,0.0,0.0013,0.0,0.0,0.0,0.0023,0.00123,0.00232,0.0,0.0,0.0,0.0004,0.0,0.00349,0.00301,0.0,0.00451,0.0,0.0,0.00242,0.00242,0.01766
ACTR3B,0.0,0.028569999999999998,0.0226,0.0024,0.09892999999999999,0.03804,0.0,0.00488,0.06521,0.01547,0.0213,0.07812000000000001,0.0011,0.2324,0.10603,0.0,0.032389999999999995,0.01715,0.10714000000000001,0.03664,0.04095,0.01986,0.029689999999999998,0.0030800000000000003,0.05703,0.12100999999999999,0.02308,0.051770000000000004,0.09226000000000001,0.0,0.00214,0.00588,0.01611,0.0,0.0,0.0914,0.07324,0.0,0.05773,0.0042,0.07832
ACTR3C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACVR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACVR1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACVR1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACVR2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACVR2B,0.00158,0.03028,0.02474,0.0027,0.014709999999999999,0.0,0.0034200000000000003,0.025490000000000002,0.0,0.0,0.028439999999999997,0.00198,0.0,0.0003,0.00985,0.00472,0.00409,0.019209999999999998,0.00294,0.00118,0.00812,0.00778,0.0038399999999999997,0.00266,0.0,0.009059999999999999,0.02081,0.0,0.01873,0.0,0.02055,0.01841,0.0035,0.00355,0.0,0.18569000000000002,0.012819999999999998,0.00462,0.009290000000000001,0.0,0.00448
ACVRL1,0.26471,0.8146800000000001,0.61964,0.30796,0.2134800000000001,0.48028999999999994,0.68092,0.79102,0.57915,0.4643100000000001,0.18016,0.8336600000000001,0.99895,0.8849100000000001,0.58531,0.10851,0.70291,0.54815,0.56891,0.23806999999999998,0.57601,0.68175,0.26631,0.41811000000000004,0.8668100000000001,0.49731000000000003,0.14969000000000002,0.2324,0.27766,0.5563600000000001,0.06486,0.56589,0.39871,0.36712,0.22386,0.6340600000000001,0.79502,0.28459,0.44313,0.36135,0.55609
ADAM10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028560000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06667000000000001,0.0,0.0,0.0
ADAM17,0.02858,0.021730000000000003,0.0,0.00414,0.00442,0.0619,0.002,0.0048200000000000005,0.0132,0.00903,0.018690000000000002,0.0,0.0,0.0,0.00099,0.0,0.0,0.00336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00483,0.01111,0.0,0.0,0.0,0.019969999999999998,0.0,0.0,0.006640000000000001,0.0239,0.0,0.01066,0.0,0.0
ADCY1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADCY2,0.14390999999999998,0.7844800000000001,0.11735999999999999,0.37716,0.46002,0.26509,0.6986899999999999,0.91489,0.80706,0.70275,0.17812999999999998,0.45953999999999995,0.2505,0.9987,0.8414200000000001,0.17877,0.74837,0.70718,0.5351,0.40165,0.26332,0.05312000000000002,0.27826,0.44361999999999996,0.7215199999999999,0.5,0.24092,0.25929,0.22663000000000005,0.5566300000000001,0.74332,0.68698,0.40147,0.27679000000000004,0.284,0.89087,0.43215,0.29085,0.44988,0.3251,0.30601999999999996
ADCY3,0.011359999999999999,0.0466,0.02355,0.00424,0.02165,0.0016699999999999998,0.0037600000000000003,0.00121,0.0,0.0,0.01655,0.0,0.00209,0.00045,0.00532,0.0,0.0027300000000000002,0.01618,0.00804,0.00196,0.01142,0.0045899999999999995,0.00201,0.00196,0.00511,0.0027300000000000002,0.00517,0.030010000000000002,0.03696,0.00035,0.00107,0.0,0.00106,0.01243,0.00072,0.04046,0.0119,0.0019399999999999999,0.0,0.00742,0.0
ADCY4,0.46466,0.9378700000000001,0.8570700000000001,0.92981,0.8021,0.9411799999999999,0.96875,0.94844,0.8760399999999999,0.72225,0.72113,0.84093,0.0,1.0,0.49094,0.3776,0.95063,0.78815,0.8802200000000001,0.9830899999999999,0.8890100000000001,0.6843,0.8219,0.90281,0.8724299999999999,0.84109,0.7743399999999999,0.6448699999999999,0.72222,0.9209799999999999,0.26348,0.64628,0.38155,0.89285,0.7346199999999999,0.90104,0.8623,0.80953,0.80814,0.46138999999999997,0.9394
ADCY5,0.39323,0.7044600000000001,0.08859,0.3301,0.08025,0.29996,0.49153,0.8936200000000001,0.80779,0.36859000000000003,0.28176,0.07082000000000001,0.33333,0.9986299999999999,0.8557100000000001,0.09614,0.00364,0.87323,0.19003,0.13142,0.20558,0.00278,0.02449,0.05225,0.84455,0.36071,0.33705,0.17552,0.08052000000000001,0.07293,0.09409,0.31901999999999997,0.01339,0.11452999999999999,0.07516,0.91179,0.17978,0.09035,0.14097,0.06394,0.1295
ADCY6,0.0,0.051329999999999994,0.03067,0.0,0.00209,0.0,0.00513,0.00425,0.01138,0.04432,0.0046,0.0,0.0,0.0008300000000000001,0.10740999999999999,0.01248,0.00615,0.01636,0.00399,0.00704,0.0069099999999999995,0.0,0.00507,0.0,0.0,0.00328,0.011009999999999999,0.005379999999999999,0.0,0.0,0.00867,0.0,0.0,0.00525,0.0,0.82605,0.00093,0.0,0.00515,0.0,0.02011
ADCY7,0.0,0.0235,0.9298,0.0,0.902,0.1591,0.4091,0.0,0.1837,0.0,0.0385,0.1754,0.0,0.0,0.0,0.0,0.96,0.0312,0.8197,0.9747,0.0261,1.0,0.0256,0.0,0.0,1.0,0.0067,0.0,0.7732,0.0,0.0521,0.9,0.3562,0.0127,0.9615,0.0,0.0549,0.963,0.7923,0.22399999999999998,0.1176
ADCY8,0.27049,0.47957,0.46923000000000004,0.18,0.28139000000000003,0.056620000000000004,0.7056,0.9744700000000001,0.81667,0.76762,0.01377,0.45323,0.0,1.0,0.5160399999999999,0.00939,0.56998,0.41139,0.47761000000000003,0.7822899999999999,0.6280899999999999,0.034480000000000004,0.18061,0.22541,0.7748,0.4232800000000001,0.038060000000000004,0.03793,0.015269999999999999,0.08275,0.15793,0.44893999999999995,0.02338,0.44026000000000004,0.0491,0.7329600000000001,0.70477,0.03597,0.08772,0.00244,0.0594
ADCY9,0.027410000000000004,0.00492,0.0147,0.01103,0.0036,0.0017399999999999998,0.00465,0.006220000000000001,0.00359,0.0,0.034089999999999995,0.00477,0.00065,0.00039,0.00584,0.0,0.0,0.00252,0.0016,0.00139,0.0,0.00161,0.009059999999999999,0.00105,0.0,0.00329,0.02023,0.00135,0.00913,0.0,0.00433,0.0019199999999999998,0.00253,0.01269,0.0,0.41777,0.00168,0.0,0.00088,0.0,0.0
ADCYAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADCYAP1R1,0.27812,0.45725,0.04827,0.17901,0.04975,0.19498,0.27418000000000003,0.78327,0.32243,0.3673300000000001,0.0069099999999999995,0.01403,0.0,0.7435,0.17970999999999998,0.0,0.57494,0.50583,0.14354,0.14524,0.22378,0.00938,0.26971,0.07232000000000001,0.81808,0.03179,0.05294,0.06191,0.01462,0.05105,0.01743,0.28455,0.00937,0.03537,0.05065,0.6751199999999999,0.59847,0.17143,0.04585,0.0,0.0567
ADGRB1,0.40399,0.8949799999999999,0.64605,0.94445,0.37408,0.058820000000000004,0.80255,0.9066,0.7905,0.32411999999999996,0.06945,0.83524,0.0,0.51895,0.95795,0.16666,0.90333,0.3775,0.1375,0.91332,0.57626,0.9569,0.8399700000000001,0.9262799999999999,0.96872,0.53968,0.1993,0.13814,0.41306000000000004,0.65217,0.8906200000000001,0.30432,0.57782,0.8562299999999999,0.41565,0.779,0.92265,0.35,0.25,0.85185,0.8666799999999999
ADIPOR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIPOR2,0.003820000000000001,0.014480000000000003,0.0026,0.0,0.0,0.0,0.00281,0.0,0.0,0.0,0.00884,0.0,0.0,0.0,0.00243,0.0,0.0021100000000000003,0.0,0.0,0.0,0.00148,0.0,0.0,0.0,0.0,0.0,0.00392,0.0,0.0,0.0,0.00575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM,0.06604,0.031560000000000005,0.04933,0.0,0.011770000000000001,0.10467,0.0,0.0,0.01961,0.0,0.02163,0.0301,0.0,0.0,0.0,0.04236,0.03702,0.00465,0.023530000000000002,0.00795,0.0,0.0,0.03126,0.02767,0.01796,0.00372,0.0,0.0,0.0,0.0,0.95005,0.9284,0.0286,0.01225,0.0,0.93001,0.03703,0.0,0.01775,0.9666100000000001,0.55556
ADORA2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADORA2B,0.34143,0.7380899999999999,0.409,0.16962,0.30065,0.46484,0.4518,0.57031,0.5253399999999999,0.44993,0.4761,0.05289,0.0,0.0,0.60449,0.06205,0.62341,0.64195,0.6381600000000001,0.15491,0.51027,0.14181,0.14462,0.19649,0.6511600000000001,0.47666000000000003,0.06883,0.20455,0.25158,0.29944,0.57781,0.62584,0.37889,0.55608,0.48713,0.8656799999999999,0.54222,0.4895100000000001,0.45638,0.59341,0.73746
ADRA1A,0.27005,0.5926,0.0779,0.281,0.34906,0.09375,0.32116999999999996,0.9133700000000001,0.90336,0.63475,0.0939,0.55712,0.0009,0.8453700000000001,0.83739,0.02377,0.7156,0.7602300000000001,0.4213,0.32606999999999997,0.53625,0.0,0.34636,0.21497,0.8175399999999999,0.18979000000000001,0.03165,0.20465999999999998,0.29902,0.2074,0.06978999999999999,0.35422,0.0,0.50315,0.11265,0.89484,0.8906700000000001,0.4534,0.49795,0.0,0.12659
ADRA1B,0.04838,0.0205,0.01941,0.0038399999999999997,0.0193,0.00775,0.09218,0.28074,0.8952600000000001,0.0,0.049839999999999995,0.00217,0.0018800000000000002,0.29231999999999997,0.013999999999999999,0.0,0.04531,0.028089999999999997,0.18147,0.00293,0.03221,0.0015400000000000001,0.0032700000000000003,0.007140000000000001,0.01175,0.020380000000000002,0.08995,0.0,0.00317,0.0,0.01679,0.35531,0.04358,0.007940000000000001,0.0,0.9127299999999999,0.0114,0.03113,0.005679999999999999,0.006809999999999999,0.07562999999999999
ADRA1D,0.73177,0.8156800000000001,0.03558,0.05393,0.04822,0.29600000000000004,0.1269,0.77113,0.9075700000000001,0.7104199999999999,0.06917000000000001,0.4658,0.38525,0.8608,0.7608,0.02327,0.69819,0.71455,0.289,0.03815,0.055029999999999996,0.00173,0.01649,0.04614,0.90222,0.30705,0.5832,0.11433,0.033,0.03366,0.19388,0.1149,0.015130000000000001,0.029330000000000002,0.01522,0.9415100000000001,0.07584,0.62539,0.0155,0.03369,0.04759
