src,src_name,dest,dest_name,weight
45,ADCY2,1986,PRKACA,1.0873577897048866e-05
45,ADCY2,1987,PRKACB,3.2599496459987755e-05
45,ADCY2,1988,PRKACG,9.376571445803469e-06
45,ADCY2,2096,RAPGEF3,2.459277311572805e-05
45,ADCY2,2097,RAPGEF4,1.2324690032983199e-05
46,ADCY3,1986,PRKACA,2.9352660931181163e-05
46,ADCY3,1987,PRKACB,0.00012509507359936833
46,ADCY3,1988,PRKACG,1.9890194380423054e-05
46,ADCY3,2096,RAPGEF3,0.0002493167024416228
46,ADCY3,2097,RAPGEF4,5.436157031605641e-05
47,ADCY4,1986,PRKACA,6.933117998534597e-40
47,ADCY4,1987,PRKACB,5.975464944586667e-33
47,ADCY4,1988,PRKACG,6.839177284983702e-40
47,ADCY4,2096,RAPGEF3,6.9564612954528086e-40
47,ADCY4,2097,RAPGEF4,6.969395280278527e-40
48,ADCY5,1986,PRKACA,0.00010473151875582214
48,ADCY5,1987,PRKACB,0.000125291378935799
48,ADCY5,1988,PRKACG,5.611037219447705e-06
48,ADCY5,2096,RAPGEF3,0.00010242800150687496
48,ADCY5,2097,RAPGEF4,1.9974329916294664e-05
49,ADCY6,1986,PRKACA,2.952658784730981e-05
49,ADCY6,1987,PRKACB,0.0005551732998962203
49,ADCY6,1988,PRKACG,6.835466296214084e-05
49,ADCY6,2096,RAPGEF3,1.4256410698484009e-05
49,ADCY6,2097,RAPGEF4,3.5228159201020994e-05
50,ADCY7,1986,PRKACA,6.053050068051865e-05
50,ADCY7,1987,PRKACB,4.09302010801911e-05
50,ADCY7,1988,PRKACG,1.7808695702115074e-05
50,ADCY7,2096,RAPGEF3,0.0001472003544525554
50,ADCY7,2097,RAPGEF4,6.865091078604262e-05
51,ADCY8,1986,PRKACA,6.929403753019869e-07
51,ADCY8,1987,PRKACB,1.345184197513542e-06
51,ADCY8,1988,PRKACG,4.9360838600224595e-06
51,ADCY8,2096,RAPGEF3,2.0360028429422528e-05
51,ADCY8,2097,RAPGEF4,2.2086229970833907e-07
52,ADCY9,1986,PRKACA,4.04319847196651e-05
52,ADCY9,1987,PRKACB,0.00018600372519964972
52,ADCY9,1988,PRKACG,3.105812599339212e-05
52,ADCY9,2096,RAPGEF3,0.00017518195090815425
52,ADCY9,2097,RAPGEF4,2.1048894268460572e-05
53,ADCYAP1,54,ADCYAP1R1,2.4154936695085486e-24
53,ADCYAP1,58,ADORA2A,9.256081504791828e-30
53,ADCYAP1,66,ADRB1,6.9804515251620494e-40
53,ADCYAP1,667,DRD1,7.010938094600816e-34
53,ADCYAP1,670,DRD5,6.857555314343322e-40
53,ADCYAP1,975,GLP1R,6.808003065147356e-40
53,ADCYAP1,1129,HTR6,6.7962835389907195e-40
53,ADCYAP1,1322,LHCGR,4.6491436478390824e-08
53,ADCYAP1,1426,MC2R,6.842722570098444e-40
53,ADCYAP1,1674,NPR1,5.6329396539138865e-24
53,ADCYAP1,2025,PTGER2,1.2814654919491042e-39
53,ADCYAP1,2616,TSHR,4.129215868771112e-29
53,ADCYAP1,2704,VIPR2,1.0314941144649134e-23
54,ADCYAP1R1,978,GNA11,6.787964497107511e-40
54,ADCYAP1R1,988,GNAQ,6.8302813752326804e-40
54,ADCYAP1R1,989,GNAS,6.866093892985941e-40
54,ADCYAP1R1,992,GNB1,6.938639114484037e-40
54,ADCYAP1R1,993,GNB2,6.956489321422095e-40
54,ADCYAP1R1,994,GNB3,6.889974354315477e-40
54,ADCYAP1R1,995,GNB4,1.082426412337953e-35
54,ADCYAP1R1,996,GNB5,1.921912373036934e-39
54,ADCYAP1R1,997,GNG10,2.399393427782675e-34
54,ADCYAP1R1,998,GNG11,6.860411627713104e-40
54,ADCYAP1R1,999,GNG13,8.703268023023845e-23
54,ADCYAP1R1,1000,GNG4,3.2044123050997704e-32
54,ADCYAP1R1,1001,GNG5,6.8649681832196005e-40
54,ADCYAP1R1,1002,GNG7,6.15672417324966e-29
54,ADCYAP1R1,1003,GNG8,6.832154444179994e-40
54,ADCYAP1R1,1004,GNGT2,6.896284868399819e-40
55,ADIPOR1,130,APPL1,6.966167622815698e-40
55,ADIPOR1,345,CAMKK2,7.439078577652904e-19
55,ADIPOR1,1934,PPARA,0.0005357306993876895
55,ADIPOR1,1982,PRKAA1,2.7929548048200026e-06
55,ADIPOR1,1983,PRKAA2,9.176029372626182e-05
55,ADIPOR1,1984,PRKAB1,2.0998018347502995e-05
55,ADIPOR1,1985,PRKAB2,2.225539446953917e-06
